2012학년도 2학기 출석수업대체시험 정답표
2학년,산업보건학,13142,41241,42134
2학년,생화학,13233,11244,23324
2학년,평생교육론,14123,42132,14332
2학년,인적자원개발론,33122,44444,34444
2학년,유아교육철학및교육사,14213,42341,22341
2학년,역사의현장을찾아서,22413,14123,34213
2학년,생활속의경제,13242,43232,34314
2학년,사회복지실천론,21244,31324,21324
3학년,고소설론과작가,24443,313A1,41243
3학년,근현대문학사,23214,31421,43231
3학년,중세국어연습,43123,14231,34412
3학년,영어발음의원리,34123,22123,41421
3학년,영어회화2,32134,11422,34312
3학년,현대세계의이해와영어듣기,23241,21423,14311
3학년,영국문학의이해,34321,41424,31311
3학년,고급중국어2,34322,32341,23421
3학년,중국명문감상,22122,33432,42322
3학년,중국어듣기연습2,23143,41334,21143
3학년,프랑스어회화2,41321,23423,34321
3학년,프랑스어학의이해,11222,34212,42124
3학년,카뮈와위고선독,42111,43144,21421
3학년,현대일본정치의이해,23134,42421,43112
3학년,일본대중문화론,14324,34212,41113
3학년,일본의시와노래,43443,32244,13241
3학년,중급일본어활용2,13213,14444,21223
3학년,교육사,41121,24431,12443
3학년,유아사회교육,23413,24324,41313
3학년,생활법률,43411,31342,34431
3학년,개별행정법,34442,32334,24213
3학년,법철학,24343,31132,14211
3학년,남녀평등과법,14131,42422,14121
3학년,행정조사론,G2142,24144,42313
3학년,도시행정론,12243,44213,43423
3학년,정책학원론,34132,24142,31134
3학년,화폐금융론,41312,23411,14134
3학년,현대의노동문제,41232,42314,23344
3학년,증권시장과금융상품,33143,33433,24123
3학년,국제금융론,32142,34444,14233
3학년,원가회계,23222,44241,31212
3학년,금융투자의이해,32121,42244,31343
3학년,마케팅조사,34442,21231,13211
3학년,무역영어,14312,43432,12132
3학년,한국무역론,13443,21134,13411
3학년,북미지역경제,13144,22434,31314
3학년,방송기획제작의기초,24324,21134,43232
3학년,미디어연구방법,21431,34412,34123
3학년,관광개발실무,13243,34213,22443
3학년,항공예약발권2,22424,13142,23214
3학년,외식산업의이해,41221,13231,42434
3학년,환경친화형농업,42314,11132,44341
3학년,생물통계학,12414,22221,32233
3학년,생활원예,34241,31414,24431
3학년,조리원리,33412,31423,21441
3학년,가정관리학연구법,13342,44221,21433
3학년,임상영양학,21313,34143,11234
3학년,영양교육및상담,42343,32224,21E1C
3학년,가족관계,14221,33421,11432
3학년,소비자와소비생활,32141,32113,43411
3학년,컴퓨터구조,13234,34123,2411K
3학년,JSP프로그래밍,33412,14224,12133
3학년,컴파일러구성,32142,13443,12222
3학년,회귀분석,32132,12142,41231
3학년,표본조사론,32243,11422,44413
3학년,실험계획과응용,43212,31343,13131
3학년,보건통계학,41422,31231,21423
3학년,수질오염제어,32444,41333,13212
3학년,작업환경관리,42432,22343,23431
3학년,지역사회간호학,23133,44143,23414
3학년,응급간호학,41342,13422,14341
3학년,고급간호연구,43233,31432,44122
3학년,청소년활동론,24233,21413,14143
3학년,평생교육경영론,32312,33241,41433
3학년,평생교육프로그램개발,31243,24313,14122
3학년,청소년프로그램개발및평가,24433,34111,21143
3학년,동양철학산책,43421,34212,33214
3학년,음악의이해와감상,22341,1243K,31343
3학년,생명공학과인간의미래,3K1K1,1243K,424KK
3학년,집단상담의기초,32144,24113,23321
4학년,한국희곡론,24134,44234,22411
4학년,언어와의미,13243,12134,1224K
4학년,영어의역사,33441,23411,23142
4학년,영미시,12424,32141,31221
4학년,고급영문강독,41231,42442,41421
4학년,중국현대문학작품선,34113,13213,21323
4학년,중국어실용문,11232,32144,42234
4학년,프랑스어와문화,12413,41243,14221
4학년,프랑스어권연구,23341,44124,11223
4학년,시사프랑스어,31421,42322,14314
4학년,일본문학의흐름,12432,31432,21234
4학년,일본학원서강독,32142,41213,34123
4학년,일본의언어와생활,23141,24314,21423
4학년,형사정책,23412,31424,34241
4학년,국제법,42133,31323,21144
4학년,친족상속법,13143,33423,43114
4학년,공공관리론,11242,13442,43124
4학년,행정변동론,44131,23413,41423
4학년,정부기업관계론,42444,4413K,24122
4학년,한국경제의이해,13334,23241,43324
4학년,시사경제론,23441,14423,23123
4학년,경영전략론,23241,34331,34132
4학년,경영학특강,43433,43224,22344
4학년,국제물류론,43142,14323,24132
4학년,해외시장조사론,32441,21342,31214
4학년,글로벌미디어,43123,34443,44313
4학년,홍보론,31214,14222,34213
4학년,기업광고와브랜드커뮤니케이션,34244,22131,24231
4학년,지역관광론,21211,K3134,13342
4학년,농축산식품이용학,43213,43222,44113
4학년,가축사양학2,23441,32244,21424
4학년,텍스타일기획과표현,42214,23211,41331
4학년,노인복지론,32131,42KK4,32412
4학년,식품가공및저장학,33134,21232,11312
4학년,가족상담및치료,32113,24413,32344
4학년,운동과영양,14123,34112,33332
4학년,모바일서비스,KKKKC,K3211,31211
4학년,HTML5,43324,34113,1KK33
4학년,건강증진론,13421,32343,12424
4학년,토양지하수관리,12321,42331,31434
4학년,노인간호학,44341,4K432,14234
4학년,간호윤리와법,23431,14222,13224
4학년,청소년인권,2413K,43211,34421
4학년,인간관계론,33341,43243,23133
4학년,심리검사및측정,24131,44122,31332
4학년,노인교육론,K2311,32143,42124
4학년,"성,사랑,사회",21413,22334,21433
4학년,문화비평과미학,14223,43321,23443
4학년,한국문화와유물유적,24244,31232,14213
,,,,
